# Observation File: water_balance-daily.dat column names:
# -----------------------------------------------------------------------------
# Observation Name: time [d]
# -----------------------------------------------------------------------------
# Observation Name: watershed boundary discharge [mol d^-1]
# Region: surface boundary
# Functional: extensive integral
# Variable: surface-mass_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: snowmelt [m d^-1]
# Region: surface domain
# Functional: average
# Variable: snow-melt
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: snow precipitation [m d^-1]
# Region: surface domain
# Functional: average
# Variable: snow-precipitation
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: rain precipitation [m d^-1]
# Region: surface domain
# Functional: average
# Variable: surface-precipitation_rain
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: surface water content [mol]
# Region: surface domain
# Functional: extensive integral
# Variable: surface-water_content
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: subsurface water content [mol]
# Region: computational domain
# Functional: extensive integral
# Variable: water_content
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: snow water content [mol]
# Region: surface domain
# Functional: extensive integral
# Variable: snow-water_content
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: SWE [m]
# Region: surface domain
# Functional: average
# Variable: snow-water_equivalent
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: surface air temperature [K]
# Region: surface domain
# Functional: average
# Variable: surface-air_temperature
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: max ponded depth [m]
# Region: surface domain
# Functional: maximum
# Variable: surface-ponded_depth
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: total evapotranspiration [m d^-1]
# Region: surface domain
# Functional: average
# Variable: surface-total_evapotranspiration
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: snow evaporation [m d^-1]
# Region: surface domain
# Functional: average
# Variable: snow-evaporation
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: surface evaporation [m d^-1]
# Region: surface domain
# Functional: average
# Variable: surface-evaporation
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: transpiration [m d^-1]
# Region: surface domain
# Functional: average
# Variable: surface-transpiration
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: canopy evaporation [m d^-1]
# Region: surface domain
# Functional: average
# Variable: canopy-evaporation
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: canopy drainage [m d^-1]
# Region: surface domain
# Functional: average
# Variable: canopy-drainage
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: water to surface [m d^-1]
# Region: surface domain
# Functional: average
# Variable: canopy-throughfall_drainage_rain
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: snow to surface [m SWE d^-1]
# Region: surface domain
# Functional: average
# Variable: canopy-throughfall_drainage_snow
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: canopy water content [mol]
# Region: surface domain
# Functional: extensive integral
# Variable: canopy-water_content
# Number of Vectors: 1
# =============================================================================
"time [d]","watershed boundary discharge [mol d^-1]","snowmelt [m d^-1]","snow precipitation [m d^-1]","rain precipitation [m d^-1]","surface water content [mol]","subsurface water content [mol]","snow water content [mol]","SWE [m]","surface air temperature [K]","max ponded depth [m]","total evapotranspiration [m d^-1]","snow evaporation [m d^-1]","surface evaporation [m d^-1]","transpiration [m d^-1]","canopy evaporation [m d^-1]","canopy drainage [m d^-1]","water to surface [m d^-1]","snow to surface [m SWE d^-1]","canopy water content [mol]"
1.335100000000e+04,1.657210332914e+09,4.585000673738e-17,0.000000000000e+00,0.000000000000e+00,4.775040789806e+10,1.186069065950e+13,8.243685899349e-05,2.794145331584e-17,2.880587749998e+02,4.857668053900e+00,2.786976857869e-03,0.000000000000e+00,2.140448105496e-04,2.572932047320e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
1.335200000000e+04,1.684890591927e+09,4.411057021624e-17,0.000000000000e+00,2.038535042734e-03,4.772662875052e+10,1.185835330475e+13,8.219434084213e-05,2.785925331832e-17,2.877414118830e+02,4.858135506052e+00,2.205503090321e-03,0.000000000000e+00,1.933062814831e-04,1.801422511926e-03,2.107742969117e-04,0.000000000000e+00,1.765520383462e-03,0.000000000000e+00,1.836394502339e+08
1.335300000000e+04,1.755956749401e+09,4.206741617998e-17,0.000000000000e+00,1.883946135327e-03,4.754443986189e+10,1.185559182845e+13,8.195226863317e-05,2.777720447017e-17,2.871167970990e+02,4.857707118940e+00,2.343913733121e-03,0.000000000000e+00,1.982868905690e-04,1.836212531676e-03,3.094143108758e-04,1.692985050059e-08,1.631933141445e-03,0.000000000000e+00,1.427495997344e+07
1.335400000000e+04,1.612370694794e+09,4.286143494183e-17,0.000000000000e+00,0.000000000000e+00,4.731037859205e+10,1.184623886104e+13,8.174255867629e-05,2.770612460321e-17,2.882403072898e+02,4.856922620988e+00,2.707802360868e-03,0.000000000000e+00,1.837751899567e-04,2.519184820036e-03,4.842350875871e-06,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.907178142332e+03
1.335500000000e+04,1.638027712256e+09,4.549985127825e-17,0.000000000000e+00,1.429783210273e-03,4.722534642016e+10,1.184192335674e+13,8.155033349721e-05,2.764097109138e-17,2.886562870445e+02,4.857393564308e+00,2.325536898650e-03,0.000000000000e+00,1.630715878235e-04,2.012067625270e-03,1.503976855569e-04,0.000000000000e+00,1.238804299069e-03,0.000000000000e+00,1.197221169574e+08
1.335600000000e+04,2.039418575915e+09,3.715303909087e-17,0.000000000000e+00,1.148291001147e-02,4.785720092533e+10,1.186956789949e+13,8.136269730282e-05,2.757737298696e-17,2.838521280018e+02,4.860724868741e+00,1.058680344301e-03,0.000000000000e+00,2.369426280000e-04,3.184321393466e-04,5.033055769544e-04,8.738389442325e-04,1.083072931636e-02,0.000000000000e+00,5.589728016283e+08
1.335700000000e+04,2.587476596910e+09,2.880074921645e-17,0.000000000000e+00,1.395792117872e-02,4.861292720060e+10,1.190648572294e+13,8.117829043694e-05,2.751486944308e-17,2.839795434892e+02,4.864321843765e+00,3.275245300498e-04,0.000000000000e+00,2.492470792741e-04,0.000000000000e+00,7.827745077565e-05,1.790083409380e-03,1.389546797477e-02,0.000000000000e+00,5.122899097429e+08
1.335800000000e+04,2.816277085130e+09,3.040673064183e-17,0.000000000000e+00,7.129473523708e-03,4.857200593831e+10,1.192298836561e+13,8.100479527348e-05,2.745606435189e-17,2.848481959013e+02,4.866291456753e+00,6.042427505056e-04,0.000000000000e+00,1.450098708517e-04,3.814826780430e-07,4.588513969759e-04,4.961302713568e-04,6.679547365462e-03,0.000000000000e+00,4.859592631718e+08
1.335900000000e+04,2.643954626504e+09,3.382464346839e-17,0.000000000000e+00,5.987724125988e-03,4.845191755353e+10,1.193442289057e+13,8.084097650424e-05,2.740053901348e-17,2.858863802707e+02,4.864437747539e+00,1.303429031602e-03,0.000000000000e+00,1.693378211620e-04,3.348693256585e-04,7.992218847816e-04,4.070766653702e-05,5.235315786709e-03,0.000000000000e+00,3.478470446459e+08
1.336000000000e+04,2.411691792206e+09,3.546989317670e-17,0.000000000000e+00,3.812824212290e-03,4.795450548046e+10,1.193844387904e+13,8.069001208863e-05,2.734937057714e-17,2.857225683746e+02,4.862929534290e+00,1.871454345617e-03,0.000000000000e+00,2.267068207451e-04,1.070708026685e-03,5.740394981868e-04,5.567410568658e-06,3.309136638958e-03,0.000000000000e+00,1.402799472477e+08
1.336100000000e+04,2.191220685339e+09,3.558775590279e-17,0.000000000000e+00,4.715166475993e-03,4.796730696339e+10,1.194453251782e+13,8.054312721838e-05,2.729958487697e-17,2.859866253523e+02,4.860751549880e+00,1.819229263195e-03,0.000000000000e+00,2.350304797220e-04,1.055340847319e-03,5.288579361542e-04,1.180049556579e-05,4.101116446354e-03,0.000000000000e+00,3.916383476296e+08
1.336200000000e+04,2.177612911864e+09,3.447875155933e-17,0.000000000000e+00,5.282049980533e-03,4.804458139163e+10,1.195361678515e+13,8.040472518135e-05,2.725267437961e-17,2.852011340241e+02,4.862250629377e+00,1.479665720657e-03,0.000000000000e+00,2.531652378028e-04,5.094490971975e-04,7.170513856563e-04,1.805855410324e-05,4.605949299281e-03,0.000000000000e+00,2.708179061544e+08
1.336300000000e+04,2.172744002965e+09,3.251773006800e-17,0.000000000000e+00,1.508226635000e-03,4.750605150101e+10,1.195093493897e+13,8.026713556624e-05,2.720603924753e-17,2.849390401841e+02,4.860262784125e+00,1.949138138932e-03,0.000000000000e+00,2.745145366792e-04,1.391371409682e-03,2.832521925708e-04,4.457061533675e-07,1.310797664488e-03,0.000000000000e+00,1.760434568791e+07
1.336400000000e+04,1.831381635500e+09,3.187632355928e-17,0.000000000000e+00,0.000000000000e+00,4.710365855362e+10,1.194209958061e+13,8.013096335706e-05,2.715988453625e-17,2.847463213100e+02,4.857562637124e+00,2.516312969566e-03,0.000000000000e+00,2.465669841526e-04,2.263775285750e-03,5.970699662893e-06,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.238494286932e+04
1.336500000000e+04,1.604916908840e+09,3.167444051342e-17,0.000000000000e+00,0.000000000000e+00,4.688441766524e+10,1.193307324326e+13,8.000249708555e-05,2.711634170393e-17,2.846599733404e+02,4.856303012122e+00,2.589761432933e-03,0.000000000000e+00,2.222370422072e-04,2.367516914730e-03,7.475995803791e-09,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.899585091304e+01
1.336600000000e+04,1.512432266559e+09,3.372417009701e-17,0.000000000000e+00,0.000000000000e+00,4.672006037506e+10,1.192365863790e+13,7.987971802333e-05,2.707472651532e-17,2.858105892957e+02,4.855630203311e+00,2.734099588005e-03,0.000000000000e+00,1.871675917446e-04,2.546931995770e-03,4.907549141308e-13,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.016315857750e-04
1.336700000000e+04,1.446766995542e+09,3.635302419952e-17,0.000000000000e+00,0.000000000000e+00,4.654394811288e+10,1.191404941048e+13,7.976143645625e-05,2.703463572432e-17,2.862169754581e+02,4.854946960084e+00,2.826306599110e-03,0.000000000000e+00,1.779883723015e-04,2.648318226807e-03,2.348243964950e-15,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.016315857750e-04
1.336800000000e+04,1.370917999373e+09,3.605262277694e-17,0.000000000000e+00,0.000000000000e+00,4.637304271692e+10,1.190514921901e+13,7.964451206937e-05,2.699500494099e-17,2.857588825537e+02,4.854355990829e+00,2.609927048702e-03,0.000000000000e+00,2.009847864327e-04,2.408942262267e-03,2.148951108414e-15,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.016315857750e-04
1.336900000000e+04,1.416408482182e+09,3.336793836063e-17,0.000000000000e+00,5.003052974456e-03,4.672523723210e+10,1.191215215743e+13,7.952758952414e-05,2.695537478187e-17,2.848657885218e+02,4.855487103183e+00,1.876035028768e-03,0.000000000000e+00,2.131137883203e-04,1.201159038349e-03,4.617622020983e-04,3.418267624386e-05,4.387331458443e-03,0.000000000000e+00,4.542524200722e+08
1.337000000000e+04,1.570876699283e+09,2.901296234160e-17,0.000000000000e+00,4.729316911039e-03,4.666504357022e+10,1.192041334567e+13,7.941066950972e-05,2.691574548055e-17,2.833889809047e+02,4.855807305478e+00,1.542951887547e-03,0.000000000000e+00,2.582947082784e-04,6.086050371097e-04,6.760521421587e-04,6.165931818377e-05,4.179013884133e-03,0.000000000000e+00,8.323471987999e+07
1.337100000000e+04,1.470376491749e+09,2.729445711721e-17,0.000000000000e+00,0.000000000000e+00,4.636047983655e+10,1.191338148773e+13,7.929389518346e-05,2.687616555932e-17,2.838061617398e+02,4.855426740136e+00,2.016346172791e-03,0.000000000000e+00,2.179143267976e-04,1.770344827418e-03,2.808701857604e-05,1.555883289495e-10,1.555883289495e-10,0.000000000000e+00,3.773884203559e+05
1.337200000000e+04,1.432049210589e+09,3.029334798454e-17,0.000000000000e+00,0.000000000000e+00,4.617178795139e+10,1.190513525623e+13,7.917921098969e-05,2.683729407531e-17,2.849977647925e+02,4.854723876013e+00,2.373705330800e-03,0.000000000000e+00,1.639236879177e-04,2.209656339246e-03,1.253036368294e-07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.627704947135e+03
1.337300000000e+04,1.363247413355e+09,3.395853981083e-17,0.000000000000e+00,0.000000000000e+00,4.599324552449e+10,1.189634346502e+13,7.906768908548e-05,2.679949442940e-17,2.858761384928e+02,4.854168340421e+00,2.578375977409e-03,0.000000000000e+00,1.614936624374e-04,2.416880214757e-03,2.100214676987e-09,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.175726883154e+01
1.337400000000e+04,1.413643633756e+09,3.205967241777e-17,0.000000000000e+00,5.560335596040e-03,4.637224102578e+10,1.190487013330e+13,7.895616718127e-05,2.676169478348e-17,2.842454736082e+02,4.855414966230e+00,1.908483407655e-03,0.000000000000e+00,2.148829518002e-04,1.205029436125e-03,4.885710197297e-04,5.915970499822e-05,4.917576542200e-03,0.000000000000e+00,4.549258206125e+08
1.337500000000e+04,1.857534165195e+09,2.583170421355e-17,0.000000000000e+00,1.252825320448e-02,4.742771337462e+10,1.193564680499e+13,7.884840823684e-05,2.672517056905e-17,2.825681498707e+02,4.860110203652e+00,1.101760548754e-03,0.000000000000e+00,3.006464123477e-04,5.410657702220e-07,8.005730706361e-04,7.620567122119e-04,1.172009137890e-02,0.000000000000e+00,4.773372708512e+08
1.337600000000e+04,2.450625290623e+09,2.364383773419e-17,0.000000000000e+00,6.961964353014e-03,4.708161535854e+10,1.195069269463e+13,7.874101268451e-05,2.668876952407e-17,2.828889721804e+02,4.863211800251e+00,1.270448318201e-03,0.000000000000e+00,2.817240652754e-04,2.994391312455e-04,6.892851216798e-04,2.992142268215e-04,6.394188818920e-03,0.000000000000e+00,1.188427336318e+08
1.337700000000e+04,2.205665681309e+09,2.185137322381e-17,0.000000000000e+00,3.316170013571e-03,4.684508627845e+10,1.195415465736e+13,7.863892244803e-05,2.665416668244e-17,2.813367621812e+02,4.859741073560e+00,1.377178764849e-03,0.000000000000e+00,2.624750968990e-04,8.169101410396e-04,2.977935269101e-04,1.286359450194e-05,2.920222098529e-03,0.000000000000e+00,4.084482645821e+08
1.337800000000e+04,2.019800209298e+09,1.969853016194e-17,0.000000000000e+00,3.186455880387e-03,4.655750111017e+10,1.195839071567e+13,7.853941821986e-05,2.662044035201e-17,2.814796456399e+02,4.858983379414e+00,1.280129471848e-03,0.000000000000e+00,2.666560271712e-04,5.405039811326e-04,4.729694635438e-04,3.473211966746e-05,2.830068596248e-03,0.000000000000e+00,6.451855556356e+07
1.337900000000e+04,1.779372925360e+09,1.974296326683e-17,0.000000000000e+00,0.000000000000e+00,4.616866762991e+10,1.195240618066e+13,7.844087900141e-05,2.658704110553e-17,2.814982832004e+02,4.857048165918e+00,1.578616311844e-03,0.000000000000e+00,2.058803535537e-04,1.351225627847e-03,2.151033044263e-05,1.685621275901e-10,1.685621275901e-10,0.000000000000e+00,1.040276063341e+06
1.338000000000e+04,1.605704901666e+09,2.212090992144e-17,0.000000000000e+00,0.000000000000e+00,4.597943496495e+10,1.194611188020e+13,7.834560466159e-05,2.655474846907e-17,2.828819265072e+02,4.855838238455e+00,1.653610919486e-03,0.000000000000e+00,1.584935587645e-04,1.494815550810e-03,3.018099116898e-07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.478257904258e+05
1.338100000000e+04,1.634291059348e+09,2.360065022597e-17,0.000000000000e+00,9.629611438302e-03,4.751787533094e+10,1.196712647516e+13,7.825553621963e-05,2.652422033885e-17,2.824285421033e+02,4.858460379334e+00,1.274224059561e-03,0.000000000000e+00,1.852441057514e-04,5.148594658248e-04,5.741204879845e-04,4.270020658430e-04,8.898245267459e-03,0.000000000000e+00,4.641143818277e+08
1.338200000000e+04,2.334897075319e+09,2.381407253364e-17,0.000000000000e+00,9.627974019098e-03,4.752383913154e+10,1.198951616069e+13,7.817887939151e-05,2.649823799054e-17,2.829817419980e+02,4.865858211681e+00,1.360992455198e-03,0.000000000000e+00,2.787196494100e-04,2.958214588515e-04,7.864513469368e-04,4.761434155421e-04,8.956803797293e-03,0.000000000000e+00,1.239636547955e+08
1.338300000000e+04,2.376130842148e+09,2.799774279650e-17,0.000000000000e+00,3.473110491639e-04,4.640486728584e+10,1.198338046978e+13,7.810626741049e-05,2.647362661764e-17,2.847159565401e+02,4.860070808460e+00,2.042041412199e-03,0.000000000000e+00,2.119098937187e-04,1.757680459617e-03,7.245105886314e-05,4.887608074957e-06,3.160427490350e-04,0.000000000000e+00,2.453648802666e+06
1.338400000000e+04,1.891059524129e+09,3.241880242875e-17,0.000000000000e+00,2.329852405456e-03,4.644995146971e+10,1.198307270126e+13,7.803491529989e-05,2.644944226986e-17,2.856149000499e+02,4.858154614093e+00,1.705592723336e-03,0.000000000000e+00,1.664068345050e-04,1.337988694673e-03,2.011971941580e-04,5.080043153215e-07,2.056323028583e-03,0.000000000000e+00,2.158638425082e+08
1.338500000000e+04,1.892653932933e+09,3.099777817298e-17,0.000000000000e+00,3.324570254533e-03,4.643082859354e+10,1.198731637540e+13,7.796366795873e-05,2.642529343303e-17,2.840439878067e+02,4.858861566744e+00,1.258088476849e-03,0.000000000000e+00,2.850545596717e-04,5.823192472842e-04,3.907146698934e-04,4.405353768042e-06,2.940761916563e-03,0.000000000000e+00,1.954882569354e+08
1.338600000000e+04,1.968844873087e+09,2.601623979040e-17,0.000000000000e+00,4.476713974634e-03,4.679668043367e+10,1.199509701970e+13,7.789365194822e-05,2.640156194795e-17,2.828344054252e+02,4.859785113686e+00,9.769346704554e-04,0.000000000000e+00,3.547508103189e-04,2.695904928386e-04,3.525933672979e-04,9.412083536489e-05,4.052872329490e-03,0.000000000000e+00,4.057149534207e+08
1.338700000000e+04,2.122500939854e+09,2.380449508290e-17,0.000000000000e+00,3.259858699087e-03,4.647623029234e+10,1.200001833031e+13,7.782386805912e-05,2.637790913896e-17,2.828464818562e+02,4.860459354896e+00,1.093399034508e-03,0.000000000000e+00,3.123655918209e-04,3.754067483380e-04,4.056266943489e-04,8.211397625134e-05,2.966613269829e-03,0.000000000000e+00,7.414698890914e+07
1.338800000000e+04,1.908332772152e+09,2.609898648538e-17,0.000000000000e+00,0.000000000000e+00,4.606305205229e+10,1.199356743115e+13,7.775426229849e-05,2.635431670549e-17,2.839400835943e+02,4.858159671035e+00,1.704433651616e-03,0.000000000000e+00,2.296392203290e-04,1.450080680989e-03,2.471375029823e-05,1.524255225066e-09,1.524255225066e-09,0.000000000000e+00,1.202096341320e+06
1.338900000000e+04,1.693713638760e+09,2.821261452451e-17,0.000000000000e+00,0.000000000000e+00,4.588830117234e+10,1.198690611055e+13,7.768471916707e-05,2.633074549980e-17,2.839693884586e+02,4.856878578993e+00,1.743243662749e-03,0.000000000000e+00,2.109793276420e-04,1.531990424769e-03,2.739103375793e-07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.988132256739e+05
1.339000000000e+04,1.598363147394e+09,2.877172520191e-17,0.000000000000e+00,0.000000000000e+00,4.580746292041e+10,1.198060662115e+13,7.761517603566e-05,2.630717429411e-17,2.842774178715e+02,4.856365696366e+00,1.620839019357e-03,0.000000000000e+00,2.162080828540e-04,1.404608615191e-03,2.232131176254e-08,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.331060975948e+05
1.339100000000e+04,1.549335598400e+09,2.843431054466e-17,0.000000000000e+00,0.000000000000e+00,4.570471036359e+10,1.197412798184e+13,7.754595159785e-05,2.628371110761e-17,2.837927853378e+02,4.855972687897e+00,1.705593260395e-03,0.000000000000e+00,2.302166561125e-04,1.475367069644e-03,9.534639333837e-09,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.049448937950e+05
1.339200000000e+04,1.507957526301e+09,2.716575588081e-17,0.000000000000e+00,0.000000000000e+00,4.561525685274e+10,1.196766584116e+13,7.748164675545e-05,2.626191538693e-17,2.834932949349e+02,4.855755490788e+00,1.709512574273e-03,0.000000000000e+00,2.367552792127e-04,1.472753553043e-03,3.742018070747e-09,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.934943732747e+05
1.339300000000e+04,1.497689500327e+09,2.630581786461e-17,0.000000000000e+00,0.000000000000e+00,4.549885529833e+10,1.196138299226e+13,7.741743212262e-05,2.624015024222e-17,2.832866114216e+02,4.855684017719e+00,1.661354775928e-03,0.000000000000e+00,2.194150213574e-04,1.441938141223e-03,1.613347895452e-09,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.882120989634e+05
1.339400000000e+04,1.522820268100e+09,2.667708963981e-17,0.000000000000e+00,1.339242390849e-03,4.558873102170e+10,1.195956294917e+13,7.735321748979e-05,2.621838509751e-17,2.837837188437e+02,4.856133442357e+00,1.363776584643e-03,0.000000000000e+00,1.841714592049e-04,1.080527431274e-03,9.907769416404e-05,4.350201950700e-07,1.194419904686e-03,0.000000000000e+00,1.352410910054e+08
1.339500000000e+04,1.580560726165e+09,2.533887176499e-17,0.000000000000e+00,1.270418645405e-03,4.546491237724e+10,1.195843905023e+13,7.728900285696e-05,2.619661995280e-17,2.826704592927e+02,4.856299885679e+00,1.193302878246e-03,0.000000000000e+00,2.102959399551e-04,8.121983696594e-04,1.708085686316e-04,1.904542533156e-06,1.135309397670e-03,0.000000000000e+00,2.991753136309e+07
1.339600000000e+04,1.575223324156e+09,2.081103037168e-17,0.000000000000e+00,9.001167902814e-04,4.541477102617e+10,1.195616438102e+13,7.722630608814e-05,2.617536927853e-17,2.811962191257e+02,4.856521591981e+00,1.125547220890e-03,0.000000000000e+00,2.457848894169e-04,8.136467726808e-04,6.611555879206e-05,1.055100687731e-06,8.053637958667e-04,0.000000000000e+00,1.144082146826e+08
1.339700000000e+04,1.670546463312e+09,1.992827110019e-17,0.000000000000e+00,2.284252390328e-03,4.558133466733e+10,1.195871323708e+13,7.716558230963e-05,2.615478733686e-17,2.821451755205e+02,4.857376937553e+00,7.602923969624e-04,0.000000000000e+00,1.739739090715e-04,3.914968292509e-04,1.948216586400e-04,9.330039277187e-06,2.052066305999e-03,0.000000000000e+00,2.246493273204e+08
1.339800000000e+04,1.762197558366e+09,1.786192358639e-17,0.000000000000e+00,1.364476690199e-03,4.539179641595e+10,1.195888827785e+13,7.710485853111e-05,2.613420539520e-17,2.800161516379e+02,4.857656298533e+00,8.276015156093e-04,0.000000000000e+00,2.088756624355e-04,4.257586888426e-04,1.929671643312e-04,5.872451335248e-06,1.227006267313e-03,0.000000000000e+00,6.091136740234e+07
1.339900000000e+04,1.657663428130e+09,1.473396177002e-17,0.000000000000e+00,0.000000000000e+00,4.514748096870e+10,1.195418980846e+13,7.704413475259e-05,2.611362345354e-17,2.800753735646e+02,4.856644905752e+00,1.131770931840e-03,0.000000000000e+00,2.340118091885e-04,8.794752721212e-04,1.828385053068e-05,1.590177826510e-08,1.590177826510e-08,0.000000000000e+00,6.921024663376e+06
1.340000000000e+04,1.588797747406e+09,1.594450495637e-17,0.000000000000e+00,0.000000000000e+00,4.502520532642e+10,1.194916853803e+13,7.698341097407e-05,2.609304151188e-17,2.806306210448e+02,4.856157990346e+00,1.206103484523e-03,0.000000000000e+00,1.654222396241e-04,1.039445124532e-03,1.236120367365e-06,7.845321291976e-09,7.845321291976e-09,0.000000000000e+00,3.250401428971e+06
1.340100000000e+04,1.560419791193e+09,2.019717313788e-17,0.000000000000e+00,0.000000000000e+00,4.492283756163e+10,1.194383885017e+13,7.692268719555e-05,2.607245957021e-17,2.825345820021e+02,4.855949383593e+00,1.312642908820e-03,0.000000000000e+00,1.314369484951e-04,1.180836047325e-03,3.699130004407e-07,6.452179378910e-09,6.452179378910e-09,0.000000000000e+00,2.140076391681e+06
1.340200000000e+04,1.537604429145e+09,2.704110015838e-17,0.000000000000e+00,0.000000000000e+00,4.480369650475e+10,1.193799983996e+13,7.686196341703e-05,2.605187762855e-17,2.847174542234e+02,4.855700981835e+00,1.498516455746e-03,0.000000000000e+00,1.179367681218e-04,1.380383801130e-03,1.958864944641e-07,4.119102458587e-09,4.119102458587e-09,0.000000000000e+00,1.549906168205e+06
1.340300000000e+04,1.511896377525e+09,2.726415437981e-17,0.000000000000e+00,1.536423907577e-03,4.483278793966e+10,1.193772460003e+13,7.680123963851e-05,2.603129568689e-17,2.829277808958e+02,4.855748921448e+00,1.035677315919e-03,0.000000000000e+00,1.794295022402e-04,7.771744423926e-04,7.907337128650e-05,4.493121753445e-06,1.385621210281e-03,0.000000000000e+00,2.131751008468e+08
1.340400000000e+04,1.559512689050e+09,2.034952003198e-17,0.000000000000e+00,3.394588012416e-03,4.498829246421e+10,1.194466664329e+13,7.674051640530e-05,2.601071393005e-17,2.808218014958e+02,4.856760487482e+00,4.258940735710e-04,0.000000000000e+00,2.489823754917e-04,5.405255412163e-05,1.228591439576e-04,1.845864917259e-04,3.237290969120e-03,0.000000000000e+00,3.147815588160e+08
1.340500000000e+04,1.698170192023e+09,2.373570143482e-17,0.000000000000e+00,1.840404274348e-03,4.491781016944e+10,1.194693283224e+13,7.667979506553e-05,2.599013281499e-17,2.849211746307e+02,4.857514182057e+00,6.083368552823e-04,0.000000000000e+00,1.366938241476e-04,2.783427652713e-04,1.933002658634e-04,7.899646688544e-05,1.734841586147e-03,0.000000000000e+00,5.592845185899e+07
1.340600000000e+04,1.828510148508e+09,1.659416556857e-17,0.000000000000e+00,5.470225040477e-03,4.536317206242e+10,1.195841868657e+13,7.661910463729e-05,2.596956217720e-17,2.769405409371e+02,4.858743769308e+00,7.114448348534e-04,0.000000000000e+00,3.136017177493e-04,2.571618293417e-04,1.406812877624e-04,2.965667669880e-04,5.234535995407e-03,0.000000000000e+00,3.362477059570e+08
1.340700000000e+04,2.152129136632e+09,6.059905459420e-08,4.659271745186e-04,6.538332801113e-03,4.546819949438e+10,1.197410347992e+13,1.287995330478e+09,4.365578921487e-04,2.735793837621e+02,4.861248025806e+00,4.946875553566e-04,2.829795483652e-05,4.502964070498e-04,0.000000000000e+00,1.609319347026e-05,6.686261695768e-04,6.531546551938e-03,4.648980186407e-04,3.118231505794e+08
1.340800000000e+04,2.157756325431e+09,1.309915076298e-05,4.457211490931e-04,1.232959729339e-03,4.507782751394e+10,1.197504027346e+13,2.438058694989e+09,8.263646145553e-04,2.772620924132e+02,4.859909899160e+00,4.487125351369e-04,2.504365525891e-05,1.339800190891e-04,1.441234828568e-04,1.455653779320e-04,9.152327693205e-05,1.181568378145e-03,4.279691313462e-04,8.635786397563e+07
1.340900000000e+04,1.920228345398e+09,2.601048426284e-04,0.000000000000e+00,0.000000000000e+00,4.476560095371e+10,1.197129359755e+13,1.652805108462e+09,5.602078650511e-04,2.811253099909e+02,4.857845020475e+00,1.018736413709e-03,6.054591178813e-06,6.930861457961e-05,9.156982199112e-04,2.767498803926e-05,1.189121085043e-08,1.189121085043e-08,0.000000000000e+00,4.673668302142e+06
